consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,click_action_2.rt,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_3.keys,resp4_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image2,key_resp_3.keys,key_resp_12.keys,key_resp_15.keys,key_resp_24.keys,key_resp_25.keys,key_resp_36.keys,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,r4_num,r5,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_29.keys,transition_reval_choice.keys,transition_reval_choice_2.keys,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.3424,,0,99,99,99,1,trident.png,bell.png,tophat.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.2011,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.251,,0,100,100,100,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.4347,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.2677,,0,101,101,101,1,planet.png,tree.png,north.png,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.4074,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.3691,,0,102,102,102,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.3172,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.3353,,0,103,103,103,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.4257,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.4395,,0,104,104,104,1,planet.png,unicorn.png,window.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.4016,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.6181,,0,105,105,105,1,planet.png,tree.png,snorkel.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.3882,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.2062,,0,106,106,106,1,planet.png,bell.png,tophat.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.3384,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.2509,,0,107,107,107,1,planet.png,tree.png,snorkel.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.3843,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.4174,,0,108,108,108,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.3179,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.2024,,0,109,109,109,1,trident.png,bell.png,train.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.3591,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.3195,,0,110,110,110,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.3391,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.2033,1,0,111,111,111,1,planet.png,tree.png,snorkel.png,9,8,3.2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.868,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.2659,,0,112,112,112,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.2679,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.3181,,0,113,113,113,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.4022,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.2516,,0,114,114,114,1,planet.png,bell.png,tophat.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.3591,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.4348,,0,115,115,115,1,trident.png,bell.png,tophat.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.3509,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.193,,0,116,116,116,1,planet.png,bell.png,tophat.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.4361,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.3207,,0,117,117,117,1,trident.png,bell.png,tophat.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.3214,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.3272,,0,118,118,118,1,trident.png,bell.png,tophat.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.334,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.3014,,0,119,119,119,1,trident.png,bell.png,tophat.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.3189,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.3834,,0,120,120,120,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.4069,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.2508,,0,121,121,121,1,planet.png,tree.png,snorkel.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.3513,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.2366,,0,122,122,122,1,planet.png,tree.png,north.png,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.407,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.3509,,0,123,123,123,1,trident.png,bell.png,tophat.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.2675,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.3769,,0,124,124,124,1,trident.png,tree.png,snorkel.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.4363,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.2555,,0,125,125,125,1,planet.png,tree.png,snorkel.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.3917,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.2567,,0,126,126,126,1,planet.png,bell.png,tophat.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.4427,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5ef51aba15f99816f8c28b52,001,2023-06-22_15h07.29.763,study5_pr_2,2022.2.5,Win32,59.52735282,5ef51aba15f99816f8c28b52,64944c9a5850536c27178b39,649455863f66997427986308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.2707,,0,127,127,127,1,planet.png,tree.png,snorkel.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
