consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,click_action_2.rt,action_selection_two.thisRepN,action_selection_two.thisTrialN,action_selection_two.thisN,action_selection_two.thisIndex,action_selection_two.ran,resp4.keys,resp4_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_24.keys,key_resp_25.keys,key_resp_25.rt,key_resp_34.keys,key_resp_34.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_24.rt,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6089,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,73,73,73,1,hammer.png,fox.png,trident.png,7,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.6987,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.83,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74,74,74,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.5799,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.5486,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75,75,75,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.5523,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6341,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,76,76,76,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.5689,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.4088,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77,77,77,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.5789,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.5077,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,78,78,78,1,apple.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.5823,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8633,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,79,79,79,1,snorkel.png,tree.png,bell.png,1,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9813,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.0584,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80,80,80,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.7362,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.9062,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,81,81,81,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.5041,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.5856,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,82,82,82,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.6219,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8197,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,83,83,83,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.5355,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6887,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,84,84,84,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.501,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6183,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,85,85,85,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.5434,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.5241,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,a,0,86,86,86,1,compass.png,watch.png,trident.png,5,k,2.776,1.5042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.603,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7204,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,87,87,87,1,compass.png,watch.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.5802,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6088,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,88,88,88,1,tophat.png,tree.png,planet.png,4,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.4419,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6683,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,89,89,89,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.7021,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6163,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,1,compass.png,tree.png,planet.png,5,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.5501,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7505,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,91,91,91,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.5694,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.7187,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,92,92,92,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.5726,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6408,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,001,2023-08-14_17h32.13.327,study6,2022.2.5,Win32,59.83366242,62029a07ef1cb18a1337c583,64da092c7a22c2da8d708e87,64da56fd7e626ba94430a040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,93,93,93,1,north.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
