consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,click_action_2.rt,action_selection_two.thisRepN,action_selection_two.thisTrialN,action_selection_two.thisN,action_selection_two.thisIndex,action_selection_two.ran,resp4.keys,resp4_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_4.rt,key_resp_3.keys,key_resp_24.keys,key_resp_25.keys,key_resp_25.rt,key_resp_34.keys,key_resp_34.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_24.rt,key_resp_8.keys,key_resp_29.keys,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran,key_resp_29.rt
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.2485,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.1149,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,114,114,114,1,train.png,watch.png,trident.png,2,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.915,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.0912,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,115,115,115,1,compass.png,tree.png,planet.png,4,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.8996,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.1662,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,116,116,1,houses.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.6502,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.8169,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,117,117,117,1,houses.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.067,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.1337,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,118,118,1,apple.png,fox.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.4838,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.2531,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,119,119,119,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.8502,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.1836,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,120,120,1,houses.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.8335,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.1336,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,121,121,121,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.8669,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.1728,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,122,122,122,1,compass.png,tree.png,planet.png,4,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.8168,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.0861,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,123,123,123,1,compass.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.9735,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.1819,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,124,124,124,1,houses.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.867,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.102,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,125,125,1,compass.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.8495,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.0675,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,126,126,126,1,compass.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.8003,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.0167,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,127,127,127,1,houses.png,tree.png,planet.png,3,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1.0169,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.073,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,128,128,128,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.7337,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.1169,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,129,129,129,1,houses.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.817,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.067,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,130,130,130,1,compass.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.7503,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.0002,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,131,131,131,1,houses.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.6343,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.0495,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,132,132,132,1,compass.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.883,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.2669,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,133,133,133,1,apple.png,fox.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,MP,001,2023-08-11_09h29.20.907,study6,2022.2.5,Win32,60.0024001,5eaaee8903ea9906ba49f7db,64d575083218b05142f4bfbf,64d5f0dbef52d71dab05ee73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.7837,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
