consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action.rt,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,resp4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_12.keys,key_resp_12.rt,key_resp_15.keys,key_resp_15.rt,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,r4_num,r5,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,a,1,0.9218,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,space,11.8959,space,4.2999,c,171.4047,d,93.2017,d,17.9733,a,22.4389,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.8759,y,1.7356,1,0.302,0,0,0,1,1,planet.png,planet.png,basket.png,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,0.5237,0,1,1,0,1,planet.png,planet.png,basket.png,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,a,1,2.7194,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,space,5.0339,space,4.1534,c,52.1681,b,26.1297,a,14.7343,a,32.7437,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.3351,y,1.6225,1,0.4587,0,0,0,0,1,planet.png,planet.png,basket.png,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,0.3668,0,1,1,1,1,planet.png,planet.png,basket.png,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,a,1,1.1223,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,space,0.5673,space,0.7497,c,7.3338,c,23.1919,a,3.4451,c,8.2506,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.5471,y,1.4914,1,0.5502,0,0,0,0,1,planet.png,planet.png,basket.png,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,0.5942,0,1,1,1,1,planet.png,planet.png,basket.png,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,a,1,0.7422,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,space,0.7168,space,0.7391,c,8.0173,c,16.6509,a,11.2752,a,9.6034,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,23.9581,y,1.6315,1,0.2339,0,0,0,1,1,planet.png,planet.png,basket.png,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,0.4127,0,1,1,0,1,planet.png,planet.png,basket.png,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,a,1,0.7645,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,space,1.1499,space,0.7936,c,8.4608,c,17.0842,d,57.3942,b,39.424,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.5487,y,1.8981,1,0.1956,0,0,0,1,1,planet.png,planet.png,basket.png,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,0.3852,0,1,1,0,1,planet.png,planet.png,basket.png,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,a,1,0.7907,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,space,1.0869,space,0.8683,c,31.5135,c,56.9673,b,37.4839,b,7.4399,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,space,15.265,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,1,1.8511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,trident.png,bell.png,tophat.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,2.4677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,planet.png,bell.png,train.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1.0686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,trident.png,tree.png,snorkel.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.3705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,trident.png,fox.png,hammer.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,1.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,planet.png,tree.png,snorkel.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,0.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,planet.png,bell.png,train.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.3509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,trident.png,fox.png,hammer.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,0.3086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,planet.png,unicorn.png,window.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,planet.png,tree.png,north.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,trident.png,fox.png,apple.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5efa4a03f317f187634fb535,001,2022-11-23_10h53.06.579,study2,2021.1.3,Win32,59.98080614,5efa4a03f317f187634fb535,637dc7c88c01b3975e7366f5,637decf96791e8b1fd2f0be9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.5499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
